1000,S;For_S;S;S_S;S;S_S;S;S_S;S;For_S;S;C;Idle;S;If_B_then_S;B;HasNumberOfUnits;Ranged;3;S;C;Attack;;S;S_S;S;C;MoveAway;S;For_S;S;C;MoveToUnit;Enemy;Strongest;S;C;MoveToUnit;Enemy;Closest
2000,S;For_S;S;S_S;S;S_S;S;S_S;S;For_S;S;C;Idle;S;If_B_then_S;B;HasNumberOfUnits;Ranged;3;S;C;Attack;;S;S_S;S;C;MoveAway;S;For_S;S;C;MoveToUnit;Enemy;Strongest;S;C;MoveToUnit;Enemy;Closest
3000,S;For_S;S;S_S;S;S_S;S;S_S;S;For_S;S;C;Idle;S;If_B_then_S;B;HasNumberOfUnits;Ranged;3;S;C;Attack;;S;S_S;S;C;MoveAway;S;For_S;S;C;MoveToUnit;Enemy;Strongest;S;C;MoveToUnit;Enemy;Closest
4000,S;For_S;S;S_S;S;S_S;S;S_S;S;For_S;S;C;Idle;S;If_B_then_S;B;HasNumberOfUnits;Ranged;3;S;C;Attack;;S;S_S;S;C;MoveAway;S;For_S;S;C;MoveToUnit;Enemy;Strongest;S;C;MoveToUnit;Enemy;Closest
5000,S;For_S;S;S_S;S;S_S;S;S_S;S;For_S;S;C;Idle;S;If_B_then_S;B;HasNumberOfUnits;Ranged;3;S;C;Attack;;S;S_S;S;C;MoveAway;S;For_S;S;C;MoveToUnit;Enemy;Strongest;S;C;MoveToUnit;Enemy;Closest
6000,S;For_S;S;S_S;S;S_S;S;If_B_then_S;B;HasUnitThatKillsInOneAttack;S;S_S;S;C;Idle;S;C;MoveToUnit;Enemy;MostHealthy;S;C;Idle;S;S_S;S;C;MoveToUnit;Ally;Strongest;S;S_S;S;C;MoveToUnit;Enemy;Weakest;S;C;Attack;LessHealthy
7000,S;For_S;S;S_S;S;S_S;S;If_B_then_S;B;HasUnitThatKillsInOneAttack;S;S_S;S;C;Idle;S;C;MoveToUnit;Enemy;MostHealthy;S;C;Idle;S;S_S;S;C;MoveToUnit;Ally;Strongest;S;S_S;S;C;MoveToUnit;Enemy;Weakest;S;C;Attack;LessHealthy
8000,S;For_S;S;S_S;S;S_S;S;If_B_then_S;B;HasUnitThatKillsInOneAttack;S;S_S;S;C;Idle;S;C;MoveToUnit;Enemy;MostHealthy;S;C;Idle;S;S_S;S;C;MoveToUnit;Ally;Strongest;S;S_S;S;C;MoveToUnit;Enemy;Weakest;S;C;Attack;LessHealthy
9000,S;For_S;S;S_S;S;S_S;S;If_B_then_S;B;HasUnitThatKillsInOneAttack;S;S_S;S;C;Idle;S;C;MoveToUnit;Enemy;MostHealthy;S;C;Idle;S;S_S;S;C;MoveToUnit;Ally;Strongest;S;S_S;S;C;MoveToUnit;Enemy;Weakest;S;C;Attack;LessHealthy
10000,S;For_S;S;S_S;S;S_S;S;If_B_then_S;B;HasUnitThatKillsInOneAttack;S;S_S;S;C;Idle;S;C;MoveToUnit;Enemy;MostHealthy;S;C;Idle;S;S_S;S;C;MoveToUnit;Ally;Strongest;S;S_S;S;C;MoveToUnit;Enemy;Weakest;S;C;Attack;LessHealthy
11000,S;For_S;S;S_S;S;S_S;S;If_B_then_S;B;HasUnitThatKillsInOneAttack;S;S_S;S;C;Idle;S;C;MoveToUnit;Enemy;MostHealthy;S;C;Idle;S;S_S;S;C;MoveToUnit;Ally;Strongest;S;S_S;S;C;MoveToUnit;Enemy;Weakest;S;C;Attack;LessHealthy
12000,S;For_S;S;S_S;S;S_S;S;If_B_then_S;B;HasUnitThatKillsInOneAttack;S;S_S;S;C;Idle;S;C;MoveToUnit;Enemy;MostHealthy;S;C;Idle;S;S_S;S;C;MoveToUnit;Ally;Strongest;S;S_S;S;C;MoveToUnit;Enemy;Weakest;S;C;Attack;LessHealthy
13000,S;For_S;S;S_S;S;S_S;S;If_B_then_S;B;HasUnitThatKillsInOneAttack;S;S_S;S;C;Idle;S;C;MoveToUnit;Enemy;MostHealthy;S;C;Idle;S;S_S;S;C;MoveToUnit;Ally;Strongest;S;S_S;S;C;MoveToUnit;Enemy;Weakest;S;C;Attack;LessHealthy
14000,S;For_S;S;S_S;S;S_S;S;If_B_then_S;B;HasUnitThatKillsInOneAttack;S;S_S;S;C;Idle;S;C;MoveToUnit;Enemy;MostHealthy;S;C;Idle;S;S_S;S;C;MoveToUnit;Ally;Strongest;S;S_S;S;C;MoveToUnit;Enemy;Weakest;S;C;Attack;LessHealthy
15000,S;For_S;S;S_S;S;S_S;S;If_B_then_S;B;HasUnitThatKillsInOneAttack;S;S_S;S;C;Idle;S;C;MoveToUnit;Enemy;MostHealthy;S;C;Idle;S;S_S;S;C;MoveToUnit;Ally;Strongest;S;S_S;S;C;MoveToUnit;Enemy;Weakest;S;C;Attack;LessHealthy
16000,S;For_S;S;S_S;S;S_S;S;If_B_then_S;B;HasUnitThatKillsInOneAttack;S;S_S;S;C;Idle;S;C;MoveToUnit;Enemy;MostHealthy;S;C;Idle;S;S_S;S;C;MoveToUnit;Ally;Strongest;S;S_S;S;C;MoveToUnit;Enemy;Weakest;S;C;Attack;LessHealthy
17000,S;For_S;S;S_S;S;S_S;S;If_B_then_S;B;HasUnitThatKillsInOneAttack;S;S_S;S;C;Idle;S;C;MoveToUnit;Enemy;MostHealthy;S;C;Idle;S;S_S;S;C;MoveToUnit;Ally;Strongest;S;S_S;S;C;MoveToUnit;Enemy;Weakest;S;C;Attack;LessHealthy
