1000,S;For_S;S;S_S;S;C;Train;Worker;Right;10;S;C;Attack;LessHealthy
2000,S;For_S;S;S_S;S;C;Train;Worker;Right;10;S;C;Attack;LessHealthy
3000,S;For_S;S;S_S;S;S_S;S;S_S;S;If_B_then_S_else_S;B;IsBuilder;S;C;Build;Barracks;Down;1;S;C;Train;Ranged;Down;5;S;C;Harvest;1;S;C;Idle;S;C;Attack;Strongest
4000,S;For_S;S;S_S;S;S_S;S;S_S;S;If_B_then_S_else_S;B;IsBuilder;S;C;Build;Barracks;Down;1;S;C;Train;Ranged;Down;5;S;C;Harvest;1;S;C;Idle;S;C;Attack;Strongest
5000,S;For_S;S;S_S;S;S_S;S;S_S;S;If_B_then_S_else_S;B;IsBuilder;S;C;Build;Barracks;Down;1;S;C;Train;Ranged;Down;5;S;C;Harvest;1;S;C;Idle;S;C;Attack;Strongest
6000,S;For_S;S;If_B_then_S_else_S;B;is_Type;Base;S;C;Train;Worker;EnemyDir;20;S;If_B_then_S_else_S;B;OpponentHasUnitInPlayerRange;S;For_S;S;C;Idle;S;C;MoveToUnit;Enemy;Farthest
7000,S;For_S;S;If_B_then_S_else_S;B;is_Type;Base;S;C;Train;Worker;EnemyDir;20;S;If_B_then_S_else_S;B;OpponentHasUnitInPlayerRange;S;For_S;S;C;Idle;S;C;MoveToUnit;Enemy;Farthest
8000,S;For_S;S;If_B_then_S_else_S;B;is_Type;Base;S;C;Train;Worker;EnemyDir;20;S;If_B_then_S_else_S;B;OpponentHasUnitInPlayerRange;S;For_S;S;C;Idle;S;C;MoveToUnit;Enemy;Farthest
9000,S;For_S;S;If_B_then_S_else_S;B;is_Type;Base;S;C;Train;Worker;EnemyDir;20;S;If_B_then_S_else_S;B;OpponentHasUnitInPlayerRange;S;For_S;S;C;Idle;S;C;MoveToUnit;Enemy;Farthest
10000,S;For_S;S;S_S;S;S_S;S;S_S;S;S_S;S;If_B_then_S_else_S;B;is_Type;Base;S;C;Train;Worker;EnemyDir;5;S;If_B_then_S;B;is_Type;Worker;S;C;MoveToUnit;Ally;Closest;S;If_B_then_S_else_S;B;is_Type;Worker;S;C;MoveToUnit;Ally;Closest;S;Empty;S;If_B_then_S_else_S;B;is_Type;Worker;S;C;Build;Barracks;EnemyDir;1;S;If_B_then_S;B;is_Type;Barracks;S;C;Train;Ranged;EnemyDir;2;S;If_B_then_S_else_S;B;OpponentHasUnitInPlayerRange;S;For_S;S;C;Attack;Closest;S;C;Attack;MostHealthy;S;If_B_then_S_else_S;B;is_Type;Ranged;S;Empty;S;C;MoveToUnit;Enemy;Closest
11000,S;For_S;S;S_S;S;S_S;S;S_S;S;S_S;S;If_B_then_S_else_S;B;is_Type;Base;S;C;Train;Worker;EnemyDir;5;S;If_B_then_S;B;is_Type;Worker;S;C;MoveToUnit;Ally;Closest;S;If_B_then_S_else_S;B;is_Type;Worker;S;C;MoveToUnit;Ally;Closest;S;Empty;S;If_B_then_S_else_S;B;is_Type;Worker;S;C;Build;Barracks;EnemyDir;1;S;If_B_then_S;B;is_Type;Barracks;S;C;Train;Ranged;EnemyDir;2;S;If_B_then_S_else_S;B;OpponentHasUnitInPlayerRange;S;For_S;S;C;Attack;Closest;S;C;Attack;MostHealthy;S;If_B_then_S_else_S;B;is_Type;Ranged;S;Empty;S;C;MoveToUnit;Enemy;Closest
12000,S;For_S;S;S_S;S;S_S;S;S_S;S;S_S;S;If_B_then_S_else_S;B;is_Type;Base;S;C;Train;Worker;EnemyDir;5;S;If_B_then_S;B;is_Type;Worker;S;C;MoveToUnit;Ally;Closest;S;If_B_then_S_else_S;B;is_Type;Worker;S;C;MoveToUnit;Ally;Closest;S;Empty;S;If_B_then_S_else_S;B;is_Type;Worker;S;C;Build;Barracks;EnemyDir;1;S;If_B_then_S;B;is_Type;Barracks;S;C;Train;Ranged;EnemyDir;2;S;If_B_then_S_else_S;B;OpponentHasUnitInPlayerRange;S;For_S;S;C;Attack;Closest;S;C;Attack;MostHealthy;S;If_B_then_S_else_S;B;is_Type;Ranged;S;Empty;S;C;MoveToUnit;Enemy;Closest
13000,S;For_S;S;S_S;S;S_S;S;S_S;S;S_S;S;If_B_then_S_else_S;B;is_Type;Base;S;C;Train;Worker;EnemyDir;5;S;If_B_then_S;B;is_Type;Worker;S;C;MoveToUnit;Ally;Closest;S;If_B_then_S_else_S;B;is_Type;Worker;S;C;MoveToUnit;Ally;Closest;S;Empty;S;If_B_then_S_else_S;B;is_Type;Worker;S;C;Build;Barracks;EnemyDir;1;S;If_B_then_S;B;is_Type;Barracks;S;C;Train;Ranged;EnemyDir;2;S;If_B_then_S_else_S;B;OpponentHasUnitInPlayerRange;S;For_S;S;C;Attack;Closest;S;C;Attack;MostHealthy;S;If_B_then_S_else_S;B;is_Type;Ranged;S;Empty;S;C;MoveToUnit;Enemy;Closest
14000,S;For_S;S;S_S;S;S_S;S;S_S;S;S_S;S;If_B_then_S_else_S;B;is_Type;Base;S;C;Train;Worker;EnemyDir;5;S;If_B_then_S;B;is_Type;Worker;S;C;MoveToUnit;Ally;Closest;S;If_B_then_S_else_S;B;is_Type;Worker;S;C;MoveToUnit;Ally;Closest;S;Empty;S;If_B_then_S_else_S;B;is_Type;Worker;S;C;Build;Barracks;EnemyDir;1;S;If_B_then_S;B;is_Type;Barracks;S;C;Train;Ranged;EnemyDir;2;S;If_B_then_S_else_S;B;OpponentHasUnitInPlayerRange;S;For_S;S;C;Attack;Closest;S;C;Attack;MostHealthy;S;If_B_then_S_else_S;B;is_Type;Ranged;S;Empty;S;C;MoveToUnit;Enemy;Closest
15000,S;For_S;S;S_S;S;S_S;S;S_S;S;S_S;S;If_B_then_S_else_S;B;is_Type;Base;S;C;Train;Worker;EnemyDir;5;S;If_B_then_S;B;is_Type;Worker;S;C;MoveToUnit;Ally;Closest;S;If_B_then_S_else_S;B;is_Type;Worker;S;C;MoveToUnit;Ally;Closest;S;Empty;S;If_B_then_S_else_S;B;is_Type;Worker;S;C;Build;Barracks;EnemyDir;1;S;If_B_then_S;B;is_Type;Barracks;S;C;Train;Ranged;EnemyDir;2;S;If_B_then_S_else_S;B;OpponentHasUnitInPlayerRange;S;For_S;S;C;Attack;Closest;S;C;Attack;MostHealthy;S;If_B_then_S_else_S;B;is_Type;Ranged;S;Empty;S;C;MoveToUnit;Enemy;Closest
16000,S;For_S;S;S_S;S;S_S;S;S_S;S;S_S;S;If_B_then_S_else_S;B;is_Type;Base;S;C;Train;Worker;EnemyDir;5;S;If_B_then_S;B;is_Type;Worker;S;C;MoveToUnit;Ally;Closest;S;If_B_then_S_else_S;B;is_Type;Worker;S;C;MoveToUnit;Ally;Closest;S;Empty;S;If_B_then_S_else_S;B;is_Type;Worker;S;C;Build;Barracks;EnemyDir;1;S;If_B_then_S;B;is_Type;Barracks;S;C;Train;Ranged;EnemyDir;2;S;If_B_then_S_else_S;B;OpponentHasUnitInPlayerRange;S;For_S;S;C;Attack;Closest;S;C;Attack;MostHealthy;S;If_B_then_S_else_S;B;is_Type;Ranged;S;Empty;S;C;MoveToUnit;Enemy;Closest
17000,S;For_S;S;S_S;S;S_S;S;S_S;S;S_S;S;If_B_then_S_else_S;B;is_Type;Base;S;C;Train;Worker;EnemyDir;5;S;If_B_then_S;B;is_Type;Worker;S;C;MoveToUnit;Ally;Closest;S;If_B_then_S_else_S;B;is_Type;Worker;S;C;MoveToUnit;Ally;Closest;S;Empty;S;If_B_then_S_else_S;B;is_Type;Worker;S;C;Build;Barracks;EnemyDir;1;S;If_B_then_S;B;is_Type;Barracks;S;C;Train;Ranged;EnemyDir;2;S;If_B_then_S_else_S;B;OpponentHasUnitInPlayerRange;S;For_S;S;C;Attack;Closest;S;C;Attack;MostHealthy;S;If_B_then_S_else_S;B;is_Type;Ranged;S;Empty;S;C;MoveToUnit;Enemy;Closest
18000,S;For_S;S;S_S;S;S_S;S;S_S;S;S_S;S;If_B_then_S_else_S;B;is_Type;Base;S;C;Train;Worker;EnemyDir;5;S;If_B_then_S;B;is_Type;Worker;S;C;MoveToUnit;Ally;Closest;S;If_B_then_S_else_S;B;is_Type;Worker;S;C;MoveToUnit;Ally;Closest;S;Empty;S;If_B_then_S_else_S;B;is_Type;Worker;S;C;Build;Barracks;EnemyDir;1;S;If_B_then_S;B;is_Type;Barracks;S;C;Train;Ranged;EnemyDir;2;S;If_B_then_S_else_S;B;OpponentHasUnitInPlayerRange;S;For_S;S;C;Attack;Closest;S;C;Attack;MostHealthy;S;If_B_then_S_else_S;B;is_Type;Ranged;S;Empty;S;C;MoveToUnit;Enemy;Closest
