3600,S;Empty
7200,S;For_S;S;S_S;S;C;Train;Worker;EnemyDir;4;S;For_S;S;For_S;S;S_S;S;C;Attack;Closest;S;If_B_then_S;B;HasNumberOfUnits;Ranged;2;S;C;MoveToUnit;Enemy;Strongest
10800,S;For_S;S;S_S;S;S_S;S;For_S;S;C;Idle;S;C;Harvest;5;S;S_S;S;C;Train;Worker;Left;100;S;C;Attack;Weakest
14400,S;For_S;S;S_S;S;S_S;S;For_S;S;C;Idle;S;C;Harvest;5;S;S_S;S;C;Train;Worker;Left;100;S;C;Attack;Weakest
18000,S;For_S;S;S_S;S;S_S;S;For_S;S;C;Idle;S;C;Harvest;5;S;S_S;S;C;Train;Worker;Left;100;S;C;Attack;Weakest
21600,S;For_S;S;S_S;S;S_S;S;For_S;S;C;Idle;S;C;Harvest;5;S;S_S;S;C;Train;Worker;Left;100;S;C;Attack;Weakest
25200,S;For_S;S;S_S;S;S_S;S;For_S;S;C;Idle;S;C;Harvest;5;S;S_S;S;C;Train;Worker;Left;100;S;C;Attack;Weakest
28800,S;For_S;S;S_S;S;S_S;S;For_S;S;C;Idle;S;C;Harvest;5;S;S_S;S;C;Train;Worker;Left;100;S;C;Attack;Weakest
32400,S;For_S;S;S_S;S;S_S;S;For_S;S;C;Idle;S;C;Harvest;5;S;S_S;S;C;Train;Worker;Left;100;S;C;Attack;Weakest
36000,S;For_S;S;S_S;S;S_S;S;For_S;S;C;Idle;S;C;Harvest;5;S;S_S;S;C;Train;Worker;Left;100;S;C;Attack;Weakest
39600,S;For_S;S;S_S;S;S_S;S;For_S;S;C;Idle;S;C;Harvest;5;S;S_S;S;C;Train;Worker;Left;100;S;C;Attack;Weakest
43200,S;For_S;S;S_S;S;S_S;S;For_S;S;C;Idle;S;C;Harvest;5;S;S_S;S;C;Train;Worker;Left;100;S;C;Attack;Weakest
46800,S;For_S;S;S_S;S;S_S;S;For_S;S;C;Idle;S;C;Harvest;5;S;S_S;S;C;Train;Worker;Left;100;S;C;Attack;Weakest
50400,S;For_S;S;S_S;S;S_S;S;For_S;S;C;Idle;S;C;Harvest;5;S;S_S;S;C;Train;Worker;Left;100;S;C;Attack;Weakest
54000,S;For_S;S;S_S;S;S_S;S;For_S;S;C;Idle;S;C;Harvest;5;S;S_S;S;C;Train;Worker;Left;100;S;C;Attack;Weakest
57600,S;For_S;S;S_S;S;S_S;S;For_S;S;C;Idle;S;C;Harvest;5;S;S_S;S;C;Train;Worker;Left;100;S;C;Attack;Weakest
61200,S;For_S;S;S_S;S;S_S;S;For_S;S;C;Idle;S;C;Harvest;5;S;S_S;S;C;Train;Worker;Left;100;S;C;Attack;Weakest
64800,S;For_S;S;S_S;S;S_S;S;For_S;S;C;Idle;S;C;Harvest;5;S;S_S;S;C;Train;Worker;Left;100;S;C;Attack;Weakest
68400,S;For_S;S;S_S;S;S_S;S;For_S;S;C;Idle;S;C;Harvest;5;S;S_S;S;C;Train;Worker;Left;100;S;C;Attack;Weakest
72000,S;For_S;S;S_S;S;S_S;S;For_S;S;C;Idle;S;C;Harvest;5;S;S_S;S;C;Train;Worker;Left;100;S;C;Attack;Weakest
75600,S;For_S;S;S_S;S;S_S;S;For_S;S;C;Idle;S;C;Harvest;5;S;S_S;S;C;Train;Worker;Left;100;S;C;Attack;Weakest
79200,S;For_S;S;S_S;S;S_S;S;For_S;S;C;Idle;S;C;Harvest;5;S;S_S;S;C;Train;Worker;Left;100;S;C;Attack;Weakest
82800,S;For_S;S;S_S;S;S_S;S;For_S;S;C;Idle;S;C;Harvest;5;S;S_S;S;C;Train;Worker;Left;100;S;C;Attack;Weakest
86400,S;For_S;S;S_S;S;S_S;S;For_S;S;C;Idle;S;C;Harvest;5;S;S_S;S;C;Train;Worker;Left;100;S;C;Attack;Weakest
90000,S;For_S;S;S_S;S;S_S;S;For_S;S;C;Idle;S;C;Harvest;5;S;S_S;S;C;Train;Worker;Left;100;S;C;Attack;Weakest
93600,S;For_S;S;S_S;S;S_S;S;For_S;S;C;Idle;S;C;Harvest;5;S;S_S;S;C;Train;Worker;Left;100;S;C;Attack;Weakest
97200,S;For_S;S;S_S;S;S_S;S;For_S;S;C;Idle;S;C;Harvest;5;S;S_S;S;C;Train;Worker;Left;100;S;C;Attack;Weakest
100800,S;For_S;S;S_S;S;S_S;S;For_S;S;C;Idle;S;C;Harvest;5;S;S_S;S;C;Train;Worker;Left;100;S;C;Attack;Weakest
104400,S;For_S;S;S_S;S;S_S;S;For_S;S;C;Idle;S;C;Harvest;5;S;S_S;S;C;Train;Worker;Left;100;S;C;Attack;Weakest
108000,S;For_S;S;S_S;S;S_S;S;For_S;S;C;Idle;S;C;Harvest;5;S;S_S;S;C;Train;Worker;Left;100;S;C;Attack;Weakest
111600,S;For_S;S;S_S;S;S_S;S;For_S;S;C;Idle;S;C;Harvest;5;S;S_S;S;C;Train;Worker;Left;100;S;C;Attack;Weakest
115200,S;For_S;S;S_S;S;S_S;S;For_S;S;C;Idle;S;C;Harvest;5;S;S_S;S;C;Train;Worker;Left;100;S;C;Attack;Weakest
118800,S;For_S;S;S_S;S;S_S;S;For_S;S;C;Idle;S;C;Harvest;5;S;S_S;S;C;Train;Worker;Left;100;S;C;Attack;Weakest
122400,S;For_S;S;S_S;S;S_S;S;For_S;S;C;Idle;S;C;Harvest;5;S;S_S;S;C;Train;Worker;Left;100;S;C;Attack;Weakest
126000,S;For_S;S;S_S;S;S_S;S;For_S;S;C;Idle;S;C;Harvest;5;S;S_S;S;C;Train;Worker;Left;100;S;C;Attack;Weakest
129600,S;For_S;S;S_S;S;S_S;S;For_S;S;C;Idle;S;C;Harvest;5;S;S_S;S;C;Train;Worker;Left;100;S;C;Attack;Weakest
133200,S;For_S;S;S_S;S;S_S;S;For_S;S;C;Idle;S;C;Harvest;5;S;S_S;S;C;Train;Worker;Left;100;S;C;Attack;Weakest
136800,S;For_S;S;S_S;S;S_S;S;For_S;S;C;Idle;S;C;Harvest;5;S;S_S;S;C;Train;Worker;Left;100;S;C;Attack;Weakest
140400,S;For_S;S;S_S;S;S_S;S;For_S;S;C;Idle;S;C;Harvest;5;S;S_S;S;C;Train;Worker;Left;100;S;C;Attack;Weakest
144000,S;For_S;S;S_S;S;S_S;S;For_S;S;C;Idle;S;C;Harvest;5;S;S_S;S;C;Train;Worker;Left;100;S;C;Attack;Weakest
