3600,S;For_S;S;S_S;S;For_S;S;S_S;S;C;Attack;LessHealthy;S;S_S;S;For_S;S;C;Harvest;4;S;C;Train;Worker;EnemyDir;9;S;S_S;S;For_S;S;C;Train;Worker;EnemyDir;15;S;If_B_then_S;B;HaveQtdUnitsAttacking;100;S;For_S;S;C;MoveToUnit;Ally;LessHealthy
7200,S;For_S;S;S_S;S;S_S;S;S_S;S;C;MoveToUnit;Enemy;Farthest;S;S_S;S;C;Train;Worker;Right;15;S;For_S;S;S_S;S;C;Idle;S;C;Harvest;5;S;S_S;S;C;Build;Base;EnemyDir;8;S;C;Attack;MostHealthy;S;If_B_then_S;B;HasUnitInOpponentRange;S;C;MoveToUnit;Ally;Closest
10800,S;For_S;S;S_S;S;S_S;S;S_S;S;C;MoveToUnit;Enemy;Farthest;S;S_S;S;C;Train;Worker;Right;15;S;For_S;S;S_S;S;C;Idle;S;C;Harvest;5;S;S_S;S;C;Build;Base;EnemyDir;8;S;C;Attack;MostHealthy;S;If_B_then_S;B;HasUnitInOpponentRange;S;C;MoveToUnit;Ally;Closest
14400,S;For_S;S;S_S;S;S_S;S;S_S;S;C;MoveToUnit;Enemy;Farthest;S;S_S;S;C;Train;Worker;Right;15;S;For_S;S;S_S;S;C;Idle;S;C;Harvest;5;S;S_S;S;C;Build;Base;EnemyDir;8;S;C;Attack;MostHealthy;S;If_B_then_S;B;HasUnitInOpponentRange;S;C;MoveToUnit;Ally;Closest
18000,S;For_S;S;S_S;S;S_S;S;S_S;S;C;MoveToUnit;Enemy;Farthest;S;S_S;S;C;Train;Worker;Right;15;S;For_S;S;S_S;S;C;Idle;S;C;Harvest;5;S;S_S;S;C;Build;Base;EnemyDir;8;S;C;Attack;MostHealthy;S;If_B_then_S;B;HasUnitInOpponentRange;S;C;MoveToUnit;Ally;Closest
21600,S;For_S;S;S_S;S;S_S;S;S_S;S;C;MoveToUnit;Enemy;Farthest;S;S_S;S;C;Train;Worker;Right;15;S;For_S;S;S_S;S;C;Idle;S;C;Harvest;5;S;S_S;S;C;Build;Base;EnemyDir;8;S;C;Attack;MostHealthy;S;If_B_then_S;B;HasUnitInOpponentRange;S;C;MoveToUnit;Ally;Closest
25200,S;For_S;S;S_S;S;S_S;S;S_S;S;C;MoveToUnit;Enemy;Farthest;S;S_S;S;C;Train;Worker;Right;15;S;For_S;S;S_S;S;C;Idle;S;C;Harvest;5;S;S_S;S;C;Build;Base;EnemyDir;8;S;C;Attack;MostHealthy;S;If_B_then_S;B;HasUnitInOpponentRange;S;C;MoveToUnit;Ally;Closest
28800,S;For_S;S;S_S;S;S_S;S;S_S;S;C;MoveToUnit;Enemy;Farthest;S;S_S;S;C;Train;Worker;Right;15;S;For_S;S;S_S;S;C;Idle;S;C;Harvest;5;S;S_S;S;C;Build;Base;EnemyDir;8;S;C;Attack;MostHealthy;S;If_B_then_S;B;HasUnitInOpponentRange;S;C;MoveToUnit;Ally;Closest
32400,S;For_S;S;S_S;S;S_S;S;S_S;S;C;MoveToUnit;Enemy;Farthest;S;S_S;S;C;Train;Worker;Right;15;S;For_S;S;S_S;S;C;Idle;S;C;Harvest;5;S;S_S;S;C;Build;Base;EnemyDir;8;S;C;Attack;MostHealthy;S;If_B_then_S;B;HasUnitInOpponentRange;S;C;MoveToUnit;Ally;Closest
36000,S;For_S;S;S_S;S;S_S;S;S_S;S;C;MoveToUnit;Enemy;Farthest;S;S_S;S;C;Train;Worker;Right;15;S;For_S;S;S_S;S;C;Idle;S;C;Harvest;5;S;S_S;S;C;Build;Base;EnemyDir;8;S;C;Attack;MostHealthy;S;If_B_then_S;B;HasUnitInOpponentRange;S;C;MoveToUnit;Ally;Closest
