1000,S;If_B_then_S_else_S;B;HasLessNumberOfUnits;Barracks;100;S;For_S;S;S_S;S;For_S;S;C;Harvest;2;S;S_S;S;For_S;S;S_S;S;C;Attack;Strongest;S;S_S;S;C;Train;Light;Down;20;S;For_S;S;C;Build;Barracks;Left;5;S;C;Train;Worker;Right;20;S;C;MoveToUnit;Ally;Strongest
2000,S;If_B_then_S_else_S;B;HasLessNumberOfUnits;Barracks;100;S;For_S;S;S_S;S;For_S;S;C;Harvest;2;S;S_S;S;For_S;S;S_S;S;C;Attack;Strongest;S;S_S;S;C;Train;Light;Down;20;S;For_S;S;C;Build;Barracks;Left;5;S;C;Train;Worker;Right;20;S;C;MoveToUnit;Ally;Strongest
3000,S;If_B_then_S_else_S;B;HasLessNumberOfUnits;Barracks;100;S;For_S;S;S_S;S;For_S;S;C;Harvest;2;S;S_S;S;For_S;S;C;Idle;S;S_S;S;For_S;S;S_S;S;C;Attack;Closest;S;S_S;S;C;Train;Light;Down;20;S;For_S;S;C;Build;Barracks;Left;5;S;C;Train;Worker;Right;20;S;C;MoveToUnit;Ally;Strongest
4000,S;If_B_then_S_else_S;B;HasLessNumberOfUnits;Barracks;100;S;For_S;S;S_S;S;For_S;S;C;Harvest;3;S;S_S;S;For_S;S;C;Idle;S;S_S;S;For_S;S;S_S;S;C;Attack;Closest;S;S_S;S;C;Train;Light;Down;20;S;For_S;S;C;Build;Barracks;Left;5;S;C;Train;Worker;Right;4;S;C;MoveToUnit;Ally;Strongest
5000,S;If_B_then_S_else_S;B;HasLessNumberOfUnits;Barracks;100;S;For_S;S;S_S;S;For_S;S;C;Harvest;3;S;S_S;S;For_S;S;C;Train;Heavy;Up;8;S;S_S;S;For_S;S;S_S;S;C;Attack;Closest;S;S_S;S;C;Train;Light;Down;2;S;For_S;S;C;Build;Barracks;Left;5;S;C;Train;Worker;Right;4;S;C;MoveToUnit;Ally;Strongest
6000,S;For_S;S;S_S;S;For_S;S;C;Harvest;3;S;S_S;S;For_S;S;C;Train;Heavy;Left;8;S;S_S;S;For_S;S;S_S;S;C;Attack;Closest;S;For_S;S;C;Build;Barracks;Left;5;S;C;Train;Worker;Right;4
7000,S;For_S;S;S_S;S;For_S;S;C;Harvest;3;S;S_S;S;For_S;S;C;Train;Heavy;Up;8;S;S_S;S;For_S;S;S_S;S;C;Harvest;5;S;S_S;S;S_S;S;C;Train;Ranged;Down;10;S;C;Attack;Closest;S;For_S;S;C;Build;Barracks;Left;6;S;C;Train;Worker;Up;4
8000,S;For_S;S;S_S;S;For_S;S;C;Harvest;3;S;S_S;S;For_S;S;C;Train;Heavy;Up;8;S;S_S;S;For_S;S;S_S;S;C;Harvest;5;S;S_S;S;C;Idle;S;For_S;S;C;Build;Barracks;Left;6;S;S_S;S;If_B_then_S_else_S;B;HasNumberOfWorkersHarvesting;1;S;C;Attack;Closest;S;Empty;S;C;Train;Worker;Up;4
9000,S;For_S;S;S_S;S;For_S;S;C;Harvest;3;S;S_S;S;For_S;S;C;Train;Heavy;Up;8;S;S_S;S;For_S;S;S_S;S;C;Harvest;5;S;S_S;S;C;Idle;S;For_S;S;C;Build;Barracks;Left;6;S;S_S;S;If_B_then_S_else_S;B;HasNumberOfWorkersHarvesting;1;S;C;Attack;Closest;S;Empty;S;C;Train;Worker;Up;4
10000,S;For_S;S;S_S;S;For_S;S;C;Harvest;3;S;S_S;S;For_S;S;C;Train;Heavy;Up;8;S;S_S;S;For_S;S;S_S;S;C;Harvest;5;S;S_S;S;C;Idle;S;For_S;S;C;Build;Barracks;Left;6;S;S_S;S;If_B_then_S_else_S;B;HasNumberOfWorkersHarvesting;1;S;C;Attack;Closest;S;Empty;S;C;Train;Worker;Up;4
11000,S;For_S;S;S_S;S;For_S;S;C;Harvest;3;S;S_S;S;For_S;S;C;Train;Heavy;Up;8;S;S_S;S;For_S;S;S_S;S;C;Harvest;5;S;S_S;S;C;Idle;S;For_S;S;C;Build;Barracks;Left;6;S;S_S;S;If_B_then_S_else_S;B;HasNumberOfWorkersHarvesting;1;S;C;Attack;Closest;S;Empty;S;C;Train;Worker;Up;4
