1000,S;Empty
2000,S;Empty
3000,S;Empty
4000,S;Empty
5000,S;Empty
6000,S;Empty
7000,S;Empty
8000,S;Empty
9000,S;Empty
10000,S;Empty
11000,S;Empty
12000,S;Empty
13000,S;Empty
14000,S;Empty
15000,S;Empty
16000,S;Empty
17000,S;Empty
18000,S;Empty
19000,S;Empty
20000,S;Empty
21000,S;Empty
22000,S;Empty
23000,S;Empty
24000,S;For_S;S;S_S;S;For_S;S;S_S;S;C;MoveToUnit;Enemy;LessHealthy;S;C;Train;Worker;Down;6;S;S_S;S;C;MoveToUnit;Enemy;Strongest;S;C;Idle
25000,S;For_S;S;S_S;S;For_S;S;S_S;S;C;MoveToUnit;Enemy;LessHealthy;S;C;Train;Worker;Down;6;S;S_S;S;C;MoveToUnit;Enemy;Strongest;S;C;Idle
26000,S;For_S;S;S_S;S;For_S;S;S_S;S;C;MoveToUnit;Enemy;LessHealthy;S;C;Train;Worker;Down;6;S;S_S;S;C;MoveToUnit;Enemy;Strongest;S;C;Idle
27000,S;For_S;S;S_S;S;For_S;S;S_S;S;S_S;S;S_S;S;C;Idle;S;C;Train;Ranged;Down;8;S;C;MoveToUnit;Enemy;LessHealthy;S;C;Train;Worker;Down;6;S;S_S;S;For_S;S;For_S;S;C;Build;Barracks;Up;20;S;S_S;S;C;MoveToUnit;Enemy;Strongest;S;If_B_then_S;B;CanHarvest;S;C;Harvest;10
28000,S;For_S;S;S_S;S;For_S;S;S_S;S;S_S;S;S_S;S;C;Idle;S;C;Train;Ranged;Down;8;S;C;MoveToUnit;Enemy;LessHealthy;S;C;Train;Worker;Down;6;S;S_S;S;For_S;S;For_S;S;C;Build;Barracks;Up;20;S;S_S;S;C;MoveToUnit;Enemy;Strongest;S;If_B_then_S;B;CanHarvest;S;C;Harvest;10
29000,S;For_S;S;S_S;S;S_S;S;S_S;S;C;Idle;S;S_S;S;For_S;S;C;MoveToUnit;Enemy;Closest;S;C;Harvest;6;S;C;MoveToUnit;Ally;MostHealthy;S;C;Train;Worker;Down;3
30000,S;For_S;S;S_S;S;S_S;S;S_S;S;C;Idle;S;S_S;S;C;Harvest;6;S;S_S;S;C;MoveToUnit;Enemy;Weakest;S;C;Train;Worker;EnemyDir;50;S;C;MoveToUnit;Ally;MostHealthy;S;C;MoveToUnit;Enemy;Strongest
31000,S;For_S;S;S_S;S;S_S;S;S_S;S;C;Idle;S;S_S;S;C;Harvest;6;S;S_S;S;C;MoveToUnit;Enemy;Weakest;S;C;Train;Worker;EnemyDir;50;S;C;MoveToUnit;Ally;MostHealthy;S;C;MoveToUnit;Enemy;Strongest
32000,S;For_S;S;S_S;S;S_S;S;S_S;S;C;Idle;S;S_S;S;C;Harvest;6;S;S_S;S;C;MoveToUnit;Enemy;Weakest;S;C;Train;Worker;EnemyDir;50;S;C;MoveToUnit;Ally;MostHealthy;S;C;MoveToUnit;Enemy;Strongest
33000,S;For_S;S;S_S;S;S_S;S;S_S;S;C;Idle;S;S_S;S;C;Harvest;6;S;S_S;S;C;MoveToUnit;Enemy;Weakest;S;C;Train;Worker;EnemyDir;50;S;C;MoveToUnit;Ally;MostHealthy;S;C;MoveToUnit;Enemy;Strongest
34000,S;For_S;S;S_S;S;S_S;S;S_S;S;C;Idle;S;S_S;S;C;Harvest;6;S;S_S;S;C;MoveToUnit;Enemy;Weakest;S;C;Train;Worker;EnemyDir;50;S;C;MoveToUnit;Ally;MostHealthy;S;C;MoveToUnit;Enemy;Strongest
35000,S;For_S;S;S_S;S;S_S;S;S_S;S;C;Idle;S;S_S;S;C;Harvest;6;S;S_S;S;C;MoveToUnit;Enemy;Weakest;S;C;Train;Worker;EnemyDir;50;S;C;MoveToUnit;Ally;MostHealthy;S;C;MoveToUnit;Enemy;Strongest
36000,S;For_S;S;S_S;S;S_S;S;S_S;S;C;Idle;S;S_S;S;C;Harvest;6;S;S_S;S;C;MoveToUnit;Enemy;Weakest;S;C;Train;Worker;EnemyDir;50;S;C;MoveToUnit;Ally;MostHealthy;S;C;MoveToUnit;Enemy;Strongest
37000,S;For_S;S;S_S;S;S_S;S;S_S;S;C;Idle;S;S_S;S;C;Harvest;6;S;S_S;S;C;MoveToUnit;Enemy;Weakest;S;C;Train;Worker;EnemyDir;50;S;C;MoveToUnit;Ally;MostHealthy;S;C;MoveToUnit;Enemy;Strongest
38000,S;For_S;S;S_S;S;S_S;S;S_S;S;C;Idle;S;S_S;S;C;Harvest;6;S;S_S;S;C;MoveToUnit;Enemy;Weakest;S;C;Train;Worker;EnemyDir;50;S;C;MoveToUnit;Ally;MostHealthy;S;C;MoveToUnit;Enemy;Strongest
39000,S;For_S;S;S_S;S;S_S;S;S_S;S;C;Idle;S;S_S;S;C;Harvest;6;S;S_S;S;C;MoveToUnit;Enemy;Weakest;S;C;Train;Worker;EnemyDir;50;S;C;MoveToUnit;Ally;MostHealthy;S;C;MoveToUnit;Enemy;Strongest
40000,S;For_S;S;S_S;S;S_S;S;S_S;S;C;Idle;S;S_S;S;C;Harvest;6;S;S_S;S;C;MoveToUnit;Enemy;Weakest;S;C;Train;Worker;EnemyDir;50;S;C;MoveToUnit;Ally;MostHealthy;S;C;MoveToUnit;Enemy;Strongest
41000,S;For_S;S;S_S;S;S_S;S;S_S;S;C;Idle;S;S_S;S;C;Harvest;6;S;S_S;S;C;MoveToUnit;Enemy;Weakest;S;C;Train;Worker;EnemyDir;50;S;C;MoveToUnit;Ally;MostHealthy;S;C;MoveToUnit;Enemy;Strongest
42000,S;For_S;S;S_S;S;S_S;S;S_S;S;C;Idle;S;S_S;S;C;Harvest;6;S;S_S;S;C;MoveToUnit;Enemy;Weakest;S;C;Train;Worker;EnemyDir;50;S;C;MoveToUnit;Ally;MostHealthy;S;C;MoveToUnit;Enemy;Strongest
43000,S;For_S;S;S_S;S;S_S;S;S_S;S;C;Idle;S;S_S;S;C;Harvest;6;S;S_S;S;C;MoveToUnit;Enemy;Weakest;S;C;Train;Worker;EnemyDir;50;S;C;MoveToUnit;Ally;MostHealthy;S;C;MoveToUnit;Enemy;Strongest
44000,S;For_S;S;S_S;S;S_S;S;S_S;S;C;Idle;S;S_S;S;C;Harvest;6;S;S_S;S;C;MoveToUnit;Enemy;Weakest;S;C;Train;Worker;EnemyDir;50;S;C;MoveToUnit;Ally;MostHealthy;S;C;MoveToUnit;Enemy;Strongest
45000,S;For_S;S;S_S;S;S_S;S;S_S;S;C;Idle;S;S_S;S;C;Harvest;6;S;S_S;S;C;MoveToUnit;Enemy;Weakest;S;C;Train;Worker;EnemyDir;50;S;C;MoveToUnit;Ally;MostHealthy;S;C;MoveToUnit;Enemy;Strongest
46000,S;For_S;S;S_S;S;S_S;S;S_S;S;C;Idle;S;S_S;S;C;Harvest;6;S;S_S;S;C;MoveToUnit;Enemy;Weakest;S;C;Train;Worker;EnemyDir;50;S;C;MoveToUnit;Ally;MostHealthy;S;C;MoveToUnit;Enemy;Strongest
47000,S;For_S;S;S_S;S;S_S;S;S_S;S;C;Idle;S;S_S;S;C;Harvest;6;S;S_S;S;C;MoveToUnit;Enemy;Weakest;S;C;Train;Worker;EnemyDir;50;S;C;MoveToUnit;Ally;MostHealthy;S;C;MoveToUnit;Enemy;Strongest
48000,S;For_S;S;S_S;S;S_S;S;S_S;S;C;Idle;S;S_S;S;C;Harvest;6;S;S_S;S;C;MoveToUnit;Enemy;Weakest;S;C;Train;Worker;EnemyDir;8;S;C;MoveToUnit;Ally;LessHealthy;S;C;MoveToUnit;Enemy;Strongest
49000,S;For_S;S;S_S;S;S_S;S;S_S;S;C;Idle;S;S_S;S;For_S;S;C;MoveToUnit;Enemy;Strongest;S;S_S;S;C;Harvest;6;S;S_S;S;If_B_then_S;B;CanHarvest;S;If_B_then_S_else_S;B;OpponentHasUnitThatKillsUnitInOneAttack;S;Empty;S;C;MoveToUnit;Ally;MostHealthy;S;C;Train;Worker;EnemyDir;8;S;C;MoveToUnit;Ally;LessHealthy;S;C;MoveToUnit;Enemy;Strongest
50000,S;For_S;S;S_S;S;S_S;S;For_S;S;C;Idle;S;S_S;S;S_S;S;For_S;S;C;MoveToUnit;Enemy;Strongest;S;S_S;S;C;Harvest;6;S;S_S;S;C;MoveToUnit;Enemy;Farthest;S;C;Train;Worker;Right;100;S;C;MoveToUnit;Ally;LessHealthy;S;C;Harvest;20
51000,S;For_S;S;S_S;S;S_S;S;For_S;S;C;Idle;S;S_S;S;S_S;S;For_S;S;C;MoveToUnit;Enemy;Strongest;S;S_S;S;C;Harvest;6;S;S_S;S;C;MoveToUnit;Enemy;Farthest;S;C;Train;Worker;Right;100;S;C;MoveToUnit;Ally;LessHealthy;S;C;Harvest;20
52000,S;For_S;S;S_S;S;S_S;S;For_S;S;C;Idle;S;S_S;S;S_S;S;For_S;S;C;MoveToUnit;Enemy;Strongest;S;S_S;S;C;MoveToUnit;Ally;Closest;S;C;Train;Worker;Left;6;S;C;MoveToUnit;Ally;LessHealthy;S;C;Harvest;20
53000,S;For_S;S;S_S;S;S_S;S;For_S;S;C;Idle;S;S_S;S;S_S;S;For_S;S;C;Build;Base;Up;7;S;S_S;S;C;MoveToUnit;Ally;Closest;S;C;Train;Worker;Up;6;S;C;MoveToUnit;Ally;LessHealthy;S;C;Harvest;20
54000,S;For_S;S;S_S;S;For_S;S;C;Idle;S;S_S;S;If_B_then_S;B;HasUnitInOpponentRange;S;For_S;S;C;Attack;MostHealthy;S;S_S;S;C;Attack;MostHealthy;S;C;Train;Worker;Right;20
55000,S;For_S;S;S_S;S;For_S;S;C;Idle;S;S_S;S;If_B_then_S;B;HasUnitInOpponentRange;S;For_S;S;C;Attack;MostHealthy;S;S_S;S;C;Attack;MostHealthy;S;C;Train;Worker;Right;20
56000,S;For_S;S;S_S;S;For_S;S;C;Idle;S;S_S;S;If_B_then_S;B;HasUnitInOpponentRange;S;For_S;S;C;Attack;MostHealthy;S;S_S;S;C;Attack;MostHealthy;S;C;Train;Worker;Right;20
57000,S;For_S;S;S_S;S;For_S;S;C;Idle;S;S_S;S;If_B_then_S;B;HasUnitInOpponentRange;S;For_S;S;C;Attack;MostHealthy;S;S_S;S;C;Attack;MostHealthy;S;C;Train;Worker;Right;20
58000,S;For_S;S;S_S;S;For_S;S;C;Idle;S;S_S;S;If_B_then_S;B;HasUnitInOpponentRange;S;For_S;S;C;Attack;MostHealthy;S;S_S;S;C;Attack;MostHealthy;S;C;Train;Worker;Right;20
59000,S;For_S;S;S_S;S;For_S;S;C;Idle;S;S_S;S;If_B_then_S;B;HasUnitInOpponentRange;S;For_S;S;C;Attack;MostHealthy;S;S_S;S;C;Attack;MostHealthy;S;C;Train;Worker;Right;20
60000,S;For_S;S;S_S;S;For_S;S;C;Idle;S;S_S;S;If_B_then_S;B;HasUnitInOpponentRange;S;For_S;S;C;Attack;MostHealthy;S;S_S;S;C;Attack;MostHealthy;S;C;Train;Worker;Right;20
61000,S;For_S;S;S_S;S;For_S;S;C;Idle;S;S_S;S;If_B_then_S;B;HasUnitInOpponentRange;S;For_S;S;C;Attack;MostHealthy;S;S_S;S;C;Attack;MostHealthy;S;C;Train;Worker;Right;20
62000,S;For_S;S;S_S;S;For_S;S;C;Idle;S;S_S;S;If_B_then_S;B;HasUnitInOpponentRange;S;For_S;S;C;Attack;MostHealthy;S;S_S;S;C;Attack;MostHealthy;S;C;Train;Worker;Right;20
