3600,S;S_S;S;For_S;S;S_S;S;If_B_then_S;B;CanHarvest;S;If_B_then_S_else_S;B;HaveQtdUnitsAttacking;15;S;For_S;S;C;MoveToUnit;Enemy;Weakest;S;S_S;S;C;Harvest;20;S;For_S;S;C;Build;Barracks;EnemyDir;3;S;If_B_then_S;B;HasUnitWithinDistanceFromOpponent;7;S;C;Train;Ranged;Right;8;S;S_S;S;For_S;S;C;Attack;MostHealthy;S;For_S;S;S_S;S;S_S;S;C;Train;Ranged;Right;1;S;C;Train;Worker;EnemyDir;9;S;C;Train;Light;Left;8
7200,S;For_S;S;If_B_then_S_else_S;B;CanHarvest;S;S_S;S;S_S;S;C;Harvest;9;S;For_S;S;C;Train;Worker;Up;25;S;For_S;S;S_S;S;C;Attack;Weakest;S;C;MoveToUnit;Enemy;MostHealthy;S;For_S;S;C;Idle
10800,S;For_S;S;S_S;S;S_S;S;S_S;S;C;MoveToUnit;Enemy;Weakest;S;C;Train;Light;Right;5;S;C;MoveToUnit;Ally;Farthest;S;S_S;S;C;Attack;Closest;S;S_S;S;For_S;S;C;Build;Barracks;Left;3;S;S_S;S;For_S;S;C;Harvest;5;S;For_S;S;If_B_then_S_else_S;B;IsBuilder;S;Empty;S;C;Idle
14400,S;For_S;S;S_S;S;S_S;S;S_S;S;C;MoveToUnit;Enemy;Weakest;S;C;Train;Light;Right;5;S;C;MoveToUnit;Ally;Farthest;S;S_S;S;C;Attack;Closest;S;S_S;S;For_S;S;C;Build;Barracks;Left;3;S;S_S;S;For_S;S;C;Harvest;5;S;For_S;S;If_B_then_S_else_S;B;IsBuilder;S;Empty;S;C;Idle
18000,S;For_S;S;S_S;S;S_S;S;S_S;S;C;MoveToUnit;Enemy;Weakest;S;C;Train;Light;Right;5;S;C;MoveToUnit;Ally;Farthest;S;S_S;S;C;Attack;Closest;S;S_S;S;For_S;S;C;Build;Barracks;Left;3;S;S_S;S;For_S;S;C;Harvest;5;S;For_S;S;If_B_then_S_else_S;B;IsBuilder;S;Empty;S;C;Idle
21600,S;For_S;S;S_S;S;S_S;S;S_S;S;C;MoveToUnit;Enemy;Weakest;S;C;Train;Light;Right;5;S;C;MoveToUnit;Ally;Farthest;S;S_S;S;C;Attack;Closest;S;S_S;S;For_S;S;C;Build;Barracks;Left;3;S;S_S;S;For_S;S;C;Harvest;5;S;For_S;S;If_B_then_S_else_S;B;IsBuilder;S;Empty;S;C;Idle
25200,S;For_S;S;S_S;S;S_S;S;S_S;S;C;MoveToUnit;Enemy;Weakest;S;C;Train;Light;Right;5;S;C;MoveToUnit;Ally;Farthest;S;S_S;S;C;Attack;Closest;S;S_S;S;For_S;S;C;Build;Barracks;Left;3;S;S_S;S;For_S;S;C;Harvest;5;S;For_S;S;If_B_then_S_else_S;B;IsBuilder;S;Empty;S;C;Idle
28800,S;For_S;S;S_S;S;S_S;S;S_S;S;S_S;S;If_B_then_S_else_S;B;OpponentHasUnitThatKillsUnitInOneAttack;S;C;Attack;Weakest;S;C;Attack;Farthest;S;For_S;S;C;Build;Barracks;Right;2;S;For_S;S;C;Harvest;5;S;For_S;S;If_B_then_S_else_S;B;IsBuilder;S;C;MoveToUnit;Enemy;Farthest;S;C;MoveToUnit;Ally;MostHealthy;S;If_B_then_S_else_S;B;OpponentHasNumberOfUnits;Heavy;5;S;C;Train;Ranged;Down;5;S;C;Train;Heavy;Down;5
32400,S;For_S;S;S_S;S;S_S;S;S_S;S;S_S;S;If_B_then_S_else_S;B;OpponentHasUnitThatKillsUnitInOneAttack;S;C;Attack;Strongest;S;C;Attack;Closest;S;For_S;S;C;Build;Barracks;Right;2;S;For_S;S;C;Harvest;6;S;For_S;S;If_B_then_S_else_S;B;IsBuilder;S;C;MoveToUnit;Ally;Farthest;S;C;MoveToUnit;Enemy;MostHealthy;S;C;Train;Heavy;Down;5
36000,S;For_S;S;S_S;S;S_S;S;C;Train;Worker;Right;50;S;C;Idle;S;S_S;S;C;MoveToUnit;Enemy;Farthest;S;S_S;S;For_S;S;C;Harvest;5;S;C;MoveToUnit;Ally;LessHealthy
39600,S;For_S;S;S_S;S;C;Attack;LessHealthy;S;S_S;S;S_S;S;For_S;S;C;Idle;S;For_S;S;If_B_then_S;B;OpponentHasUnitThatKillsUnitInOneAttack;S;C;Harvest;3;S;S_S;S;For_S;S;S_S;S;C;Build;Barracks;Up;5;S;C;Train;Light;Right;20;S;For_S;S;C;Train;Worker;Up;25
43200,S;For_S;S;S_S;S;C;Attack;LessHealthy;S;S_S;S;S_S;S;For_S;S;C;Idle;S;For_S;S;If_B_then_S;B;OpponentHasUnitThatKillsUnitInOneAttack;S;C;Harvest;3;S;S_S;S;For_S;S;S_S;S;C;Build;Barracks;Up;5;S;C;Train;Light;Right;20;S;For_S;S;C;Train;Worker;Up;25
46800,S;For_S;S;S_S;S;C;Attack;LessHealthy;S;S_S;S;S_S;S;For_S;S;C;Idle;S;For_S;S;If_B_then_S;B;OpponentHasUnitThatKillsUnitInOneAttack;S;C;Harvest;3;S;S_S;S;For_S;S;S_S;S;C;Build;Barracks;Up;5;S;C;Train;Light;Right;20;S;For_S;S;C;Train;Worker;Up;25
50400,S;For_S;S;S_S;S;C;Attack;LessHealthy;S;S_S;S;S_S;S;For_S;S;C;Idle;S;For_S;S;If_B_then_S;B;OpponentHasUnitThatKillsUnitInOneAttack;S;C;Harvest;3;S;S_S;S;For_S;S;S_S;S;C;Build;Barracks;Up;5;S;C;Train;Light;Right;20;S;For_S;S;C;Train;Worker;Up;25
54000,S;For_S;S;S_S;S;C;Attack;LessHealthy;S;S_S;S;S_S;S;For_S;S;C;Idle;S;For_S;S;If_B_then_S;B;OpponentHasUnitThatKillsUnitInOneAttack;S;C;Harvest;3;S;S_S;S;For_S;S;S_S;S;C;Build;Barracks;Up;5;S;C;Train;Light;Right;20;S;For_S;S;C;Train;Worker;Up;25
