1000,S;For_S;S;For_S;S;C;Attack;Closest
2000,S;For_S;S;S_S;S;For_S;S;S_S;S;C;Build;Barracks;Down;5;S;C;Attack;Closest;S;C;Train;Ranged;Left;7
3000,S;For_S;S;S_S;S;S_S;S;For_S;S;S_S;S;C;Build;Barracks;Down;5;S;C;Attack;Closest;S;C;Train;Ranged;Left;7;S;If_B_then_S;B;IsBuilder;S;For_S;S;C;Train;Heavy;Right;6
4000,S;For_S;S;S_S;S;S_S;S;For_S;S;S_S;S;C;Build;Barracks;Down;5;S;C;Attack;Closest;S;C;Train;Ranged;Left;7;S;If_B_then_S;B;IsBuilder;S;For_S;S;C;Train;Heavy;Right;6
5000,S;For_S;S;S_S;S;S_S;S;For_S;S;S_S;S;C;Build;Barracks;Down;5;S;C;Attack;Closest;S;C;Train;Ranged;Left;7;S;If_B_then_S;B;IsBuilder;S;For_S;S;C;Train;Heavy;Right;6
6000,S;For_S;S;S_S;S;S_S;S;For_S;S;S_S;S;C;Build;Barracks;Down;5;S;C;Attack;Closest;S;C;Train;Ranged;Left;7;S;If_B_then_S;B;IsBuilder;S;For_S;S;C;Train;Heavy;Right;6
7000,S;For_S;S;S_S;S;S_S;S;For_S;S;S_S;S;C;Build;Barracks;Down;5;S;C;Attack;Closest;S;C;Train;Ranged;Left;7;S;If_B_then_S;B;IsBuilder;S;For_S;S;C;Train;Heavy;Right;6
8000,S;For_S;S;S_S;S;S_S;S;For_S;S;S_S;S;C;Build;Barracks;Down;5;S;C;Attack;Closest;S;C;Train;Ranged;Left;7;S;If_B_then_S;B;IsBuilder;S;For_S;S;C;Train;Heavy;Right;6
9000,S;For_S;S;S_S;S;S_S;S;For_S;S;S_S;S;C;Build;Barracks;Down;5;S;C;Attack;Closest;S;C;Train;Ranged;Left;7;S;If_B_then_S;B;IsBuilder;S;For_S;S;C;Train;Heavy;Right;6
10000,S;For_S;S;S_S;S;S_S;S;For_S;S;S_S;S;C;Build;Barracks;Down;5;S;C;Attack;Closest;S;C;Train;Ranged;Left;7;S;If_B_then_S;B;IsBuilder;S;For_S;S;C;Train;Heavy;Right;6
11000,S;For_S;S;S_S;S;S_S;S;For_S;S;S_S;S;C;Build;Barracks;Down;5;S;C;Attack;Closest;S;C;Train;Ranged;Left;7;S;If_B_then_S;B;IsBuilder;S;For_S;S;C;Train;Heavy;Right;6
12000,S;For_S;S;S_S;S;S_S;S;If_B_then_S_else_S;B;CanHarvest;S;C;Attack;LessHealthy;S;Empty;S;C;MoveToUnit;Enemy;LessHealthy;S;For_S;S;S_S;S;C;Build;Barracks;Down;5;S;S_S;S;C;Idle;S;For_S;S;C;Train;Heavy;Down;5
13000,S;For_S;S;S_S;S;S_S;S;For_S;S;C;Train;Heavy;EnemyDir;7;S;S_S;S;If_B_then_S_else_S;B;CanHarvest;S;C;MoveToUnit;Ally;Farthest;S;Empty;S;C;MoveToUnit;Enemy;LessHealthy;S;For_S;S;S_S;S;C;Build;Barracks;Down;5;S;C;Idle
14000,S;For_S;S;S_S;S;S_S;S;For_S;S;C;Train;Heavy;EnemyDir;7;S;S_S;S;If_B_then_S_else_S;B;CanHarvest;S;C;MoveToUnit;Ally;Farthest;S;Empty;S;C;MoveToUnit;Enemy;LessHealthy;S;For_S;S;S_S;S;C;Build;Barracks;Down;5;S;C;Idle
15000,S;For_S;S;S_S;S;S_S;S;For_S;S;C;Train;Heavy;EnemyDir;7;S;S_S;S;If_B_then_S_else_S;B;CanHarvest;S;C;MoveToUnit;Ally;Farthest;S;Empty;S;C;MoveToUnit;Enemy;LessHealthy;S;For_S;S;S_S;S;C;Build;Barracks;Down;5;S;C;Idle
