3600,S;For_S;S;S_S;S;S_S;S;S_S;S;If_B_then_S_else_S;B;IsBuilder;S;S_S;S;S_S;S;S_S;S;If_B_then_S_else_S;B;HasUnitWithinDistanceFromOpponent;5;S;C;MoveAway;S;If_B_then_S;B;HasNumberOfWorkersHarvesting;0;S;C;Harvest;1;S;If_B_then_S_else_S;B;HasNumberOfWorkersHarvesting;0;S;C;Harvest;1;S;If_B_then_S;B;HasNumberOfUnits;Worker;0;S;C;Build;Worker;Up;1;S;If_B_then_S_else_S;B;HasNumberOfUnits;Worker;0;S;C;Build;Worker;Up;1;S;C;Idle;S;Empty;S;C;Idle;S;If_B_then_S_else_S;B;is_Type;Worker;S;S_S;S;S_S;S;S_S;S;If_B_then_S_else_S;B;HasUnitWithinDistanceFromOpponent;5;S;C;MoveAway;S;If_B_then_S;B;HasNumberOfWorkersHarvesting;0;S;C;Harvest;1;S;If_B_then_S_else_S;B;HasNumberOfWorkersHarvesting;0;S;C;Harvest;1;S;If_B_then_S;B;HasNumberOfUnits;Ranged;0;S;C;Build;Ranged;Up;1;S;If_B_then_S_else_S;B;HasNumberOfUnits;Ranged;0;S;C;Build;Ranged;Up;1;S;C;Idle;S;Empty;S;C;Idle;S;If_B_then_S_else_S;B;is_Type;Ranged;S;S_S;S;S_S;S;S_S;S;If_B_then_S_else_S;B;OpponentHasUnitThatKillsUnitInOneAttack;S;C;MoveToUnit;Enemy;Weakest;S;If_B_then_S;B;HasUnitInOpponentRange;S;C;Attack;Closest;S;If_B_then_S_else_S;B;HasUnitInOpponentRange;S;C;Attack;Closest;S;If_B_then_S;B;HasLessNumberOfUnits;Ranged;5;S;C;Train;Ranged;Up;1;S;If_B_then_S_else_S;B;HasLessNumberOfUnits;Ranged;5;S;C;Train;Ranged;Up;1;S;C;Idle;S;Empty;S;C;Idle;S;If_B_then_S_else_S;B;is_Type;Base;S;S_S;S;S_S;S;S_S;S;If_B_then_S_else_S;B;OpponentHasUnitInPlayerRange;S;C;Attack;Strongest;S;If_B_then_S;B;HasLessNumberOfUnits;Worker;5;S;C;Train;Worker;Up;1;S;If_B_then_S_else_S;B;HasLessNumberOfUnits;Worker;5;S;C;Train;Worker;Up;1;S;If_B_then_S;B;HasNumberOfUnits;Ranged;0;S;C;Train;Ranged;Up;1;S;If_B_then_S_else_S;B;HasNumberOfUnits;Ranged;0;S;C;Train;Ranged;Up;1;S;C;Idle;S;Empty;S;C;Idle
7200,S;S_S;S;S_S;S;For_S;S;S_S;S;C;MoveToUnit;Enemy;MostHealthy;S;C;Idle;S;For_S;S;C;Train;Worker;Right;1;S;For_S;S;For_S;S;For_S;S;C;MoveToUnit;Ally;Strongest
7200,S;S_S;S;S_S;S;For_S;S;S_S;S;C;MoveToUnit;Enemy;MostHealthy;S;C;Idle;S;For_S;S;C;Train;Worker;Right;1;S;For_S;S;For_S;S;For_S;S;C;MoveToUnit;Ally;Strongest
14400,S;For_S;S;S_S;S;If_B_then_S;B;OpponentHasUnitThatKillsUnitInOneAttack;S;For_S;S;C;MoveToUnit;Enemy;Strongest;S;S_S;S;S_S;S;S_S;S;If_B_then_S_else_S;B;HasUnitWithinDistanceFromOpponent;5;S;C;MoveToUnit;Enemy;Weakest;S;Empty;S;For_S;S;C;Train;Worker;EnemyDir;100;S;If_B_then_S_else_S;B;is_Type;Ranged;S;S_S;S;C;MoveToUnit;Ally;Weakest;S;C;MoveToUnit;Ally;Closest;S;Empty;S;S_S;S;C;MoveToUnit;Enemy;Closest;S;For_S;S;C;Attack;Weakest
18000,S;S_S;S;For_S;S;S_S;S;S_S;S;S_S;S;C;MoveToUnit;Ally;Strongest;S;C;MoveToUnit;Ally;LessHealthy;S;S_S;S;S_S;S;C;MoveToUnit;Enemy;Farthest;S;C;MoveToUnit;Enemy;Strongest;S;S_S;S;For_S;S;C;Idle;S;S_S;S;S_S;S;For_S;S;S_S;S;If_B_then_S;B;CanAttack;S;C;Harvest;1;S;C;Attack;Strongest;S;S_S;S;S_S;S;S_S;S;C;MoveToUnit;Enemy;Strongest;S;S_S;S;C;Train;Worker;Right;4;S;For_S;S;For_S;S;C;MoveToUnit;Ally;Closest;S;For_S;S;C;MoveToUnit;Enemy;LessHealthy;S;For_S;S;C;MoveToUnit;Enemy;MostHealthy;S;S_S;S;C;MoveToUnit;Enemy;LessHealthy;S;For_S;S;If_B_then_S;B;is_Type;Heavy;S;C;MoveToUnit;Enemy;MostHealthy;S;C;MoveToUnit;Enemy;Strongest;S;If_B_then_S;B;HaveQtdUnitsAttacking;6;S;C;MoveToUnit;Ally;MostHealthy
21600,S;For_S;S;S_S;S;S_S;S;If_B_then_S;B;OpponentHasNumberOfUnits;Light;20;S;C;MoveToUnit;Enemy;MostHealthy;S;S_S;S;S_S;S;C;MoveToUnit;Ally;MostHealthy;S;C;Train;Worker;Down;100;S;For_S;S;C;Idle;S;For_S;S;S_S;S;C;Attack;LessHealthy;S;For_S;S;C;Harvest;4
25200,S;For_S;S;S_S;S;S_S;S;If_B_then_S;B;OpponentHasNumberOfUnits;Light;20;S;C;MoveToUnit;Enemy;MostHealthy;S;S_S;S;S_S;S;C;MoveToUnit;Ally;MostHealthy;S;C;Train;Worker;Down;100;S;For_S;S;C;Idle;S;For_S;S;S_S;S;C;Attack;LessHealthy;S;For_S;S;C;Harvest;4
28800,S;For_S;S;S_S;S;S_S;S;If_B_then_S;B;OpponentHasNumberOfUnits;Light;20;S;C;MoveToUnit;Enemy;MostHealthy;S;S_S;S;S_S;S;C;MoveToUnit;Ally;MostHealthy;S;C;Train;Worker;Down;100;S;For_S;S;C;Idle;S;For_S;S;S_S;S;C;Attack;LessHealthy;S;For_S;S;C;Harvest;4
32400,S;For_S;S;S_S;S;S_S;S;If_B_then_S;B;OpponentHasNumberOfUnits;Light;20;S;C;MoveToUnit;Enemy;MostHealthy;S;S_S;S;S_S;S;C;MoveToUnit;Ally;MostHealthy;S;C;Train;Worker;Down;100;S;For_S;S;C;Idle;S;For_S;S;S_S;S;C;Attack;LessHealthy;S;For_S;S;C;Harvest;4
36000,S;For_S;S;S_S;S;C;Train;Heavy;Up;4;S;S_S;S;C;Attack;MostHealthy;S;For_S;S;S_S;S;C;Build;Barracks;Right;10;S;If_B_then_S_else_S;B;HaveQtdUnitsAttacking;8;S;C;MoveToUnit;Enemy;Strongest;S;S_S;S;C;Idle;S;S_S;S;S_S;S;C;MoveToUnit;Enemy;MostHealthy;S;C;Train;Worker;Down;9;S;S_S;S;S_S;S;For_S;S;C;Harvest;7;S;C;MoveToUnit;Ally;Weakest;S;C;Train;Light;Left;10
36000,S;For_S;S;S_S;S;C;Train;Heavy;Up;4;S;S_S;S;C;Attack;MostHealthy;S;For_S;S;S_S;S;C;Build;Barracks;Right;10;S;If_B_then_S_else_S;B;HaveQtdUnitsAttacking;8;S;C;MoveToUnit;Enemy;Strongest;S;S_S;S;C;Idle;S;S_S;S;S_S;S;C;MoveToUnit;Enemy;MostHealthy;S;C;Train;Worker;Down;9;S;S_S;S;S_S;S;For_S;S;C;Harvest;7;S;C;MoveToUnit;Ally;Weakest;S;C;Train;Light;Left;10
39600,S;For_S;S;S_S;S;C;Train;Heavy;Up;4;S;S_S;S;C;Attack;MostHealthy;S;For_S;S;S_S;S;C;Build;Barracks;Right;10;S;If_B_then_S_else_S;B;HaveQtdUnitsAttacking;8;S;C;MoveToUnit;Enemy;Strongest;S;S_S;S;C;Idle;S;S_S;S;S_S;S;C;MoveToUnit;Enemy;MostHealthy;S;C;Train;Worker;Down;9;S;S_S;S;S_S;S;For_S;S;C;Harvest;7;S;C;MoveToUnit;Ally;Weakest;S;C;Train;Light;Left;10
43200,S;For_S;S;S_S;S;C;Train;Heavy;Up;4;S;S_S;S;C;Attack;MostHealthy;S;For_S;S;S_S;S;C;Build;Barracks;Right;10;S;If_B_then_S_else_S;B;HaveQtdUnitsAttacking;8;S;C;MoveToUnit;Enemy;Strongest;S;S_S;S;C;Idle;S;S_S;S;S_S;S;C;MoveToUnit;Enemy;MostHealthy;S;C;Train;Worker;Down;9;S;S_S;S;S_S;S;For_S;S;C;Harvest;7;S;C;MoveToUnit;Ally;Weakest;S;C;Train;Light;Left;10
50400,S;For_S;S;S_S;S;C;Train;Heavy;Down;9;S;For_S;S;If_B_then_S_else_S;B;OpponentHasNumberOfUnits;Heavy;15;S;C;MoveToUnit;Enemy;Closest;S;S_S;S;C;Train;Heavy;Left;2;S;S_S;S;For_S;S;C;Idle;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;C;MoveToUnit;Enemy;MostHealthy;S;C;Train;Worker;Right;5;S;For_S;S;S_S;S;C;Harvest;4;S;For_S;S;C;Build;Barracks;Down;1;S;C;MoveToUnit;Ally;MostHealthy;S;C;Train;Heavy;Left;5;S;For_S;S;S_S;S;For_S;S;C;Train;Light;Left;8;S;For_S;S;S_S;S;C;Harvest;7;S;C;Attack;Strongest
54000,S;For_S;S;S_S;S;C;Train;Heavy;Down;9;S;For_S;S;If_B_then_S_else_S;B;OpponentHasNumberOfUnits;Heavy;15;S;C;MoveToUnit;Enemy;Closest;S;S_S;S;C;Train;Heavy;Left;2;S;S_S;S;For_S;S;C;Idle;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;C;MoveToUnit;Enemy;MostHealthy;S;C;Train;Worker;Right;5;S;For_S;S;S_S;S;C;Harvest;4;S;For_S;S;C;Build;Barracks;Down;1;S;C;MoveToUnit;Ally;MostHealthy;S;C;Train;Heavy;Left;5;S;For_S;S;S_S;S;For_S;S;C;Train;Light;Left;8;S;For_S;S;S_S;S;C;Harvest;7;S;C;Attack;Strongest
