1000,S;For_S;S;S_S;S;C;Attack;LessHealthy;S;S_S;S;For_S;S;S_S;S;C;Harvest;2;S;C;Attack;LessHealthy;S;For_S;S;If_B_then_S;B;IsBuilder;S;For_S;S;C;Train;Worker;Left;25
2000,S;For_S;S;S_S;S;C;Attack;LessHealthy;S;S_S;S;For_S;S;S_S;S;C;Harvest;2;S;C;Attack;LessHealthy;S;For_S;S;If_B_then_S;B;IsBuilder;S;For_S;S;C;Train;Worker;Left;25
3000,S;For_S;S;For_S;S;S_S;S;For_S;S;C;Idle;S;S_S;S;S_S;S;C;Harvest;1;S;If_B_then_S;B;HasNumberOfWorkersHarvesting;3;S;For_S;S;C;Train;Worker;Down;100;S;S_S;S;C;Harvest;3;S;C;Attack;LessHealthy
4000,S;For_S;S;For_S;S;S_S;S;For_S;S;C;Idle;S;S_S;S;S_S;S;C;Harvest;1;S;If_B_then_S;B;HasNumberOfWorkersHarvesting;3;S;For_S;S;C;Train;Worker;Down;100;S;S_S;S;C;Harvest;3;S;C;Attack;LessHealthy
5000,S;For_S;S;For_S;S;S_S;S;For_S;S;C;Idle;S;S_S;S;S_S;S;C;Harvest;1;S;If_B_then_S;B;HasNumberOfWorkersHarvesting;3;S;For_S;S;C;Train;Worker;Down;100;S;S_S;S;C;Harvest;3;S;C;Attack;LessHealthy
6000,S;For_S;S;For_S;S;S_S;S;For_S;S;C;Idle;S;S_S;S;S_S;S;C;Harvest;1;S;If_B_then_S;B;HasNumberOfWorkersHarvesting;3;S;For_S;S;C;Train;Worker;Down;100;S;S_S;S;C;Harvest;3;S;C;Attack;LessHealthy
7000,S;For_S;S;For_S;S;S_S;S;For_S;S;C;Idle;S;S_S;S;S_S;S;C;Harvest;1;S;If_B_then_S;B;HasNumberOfWorkersHarvesting;3;S;For_S;S;C;Train;Worker;Down;100;S;S_S;S;C;Harvest;3;S;C;Attack;LessHealthy
8000,S;For_S;S;S_S;S;For_S;S;C;Idle;S;S_S;S;S_S;S;C;Harvest;5;S;If_B_then_S;B;CanHarvest;S;For_S;S;C;Train;Worker;EnemyDir;100;S;C;Attack;Closest
9000,S;For_S;S;S_S;S;For_S;S;C;Idle;S;S_S;S;S_S;S;C;Harvest;5;S;If_B_then_S;B;CanHarvest;S;For_S;S;C;Train;Worker;EnemyDir;100;S;C;Attack;Closest
10000,S;For_S;S;S_S;S;For_S;S;C;Idle;S;S_S;S;S_S;S;C;Harvest;5;S;If_B_then_S;B;CanHarvest;S;For_S;S;C;Train;Worker;EnemyDir;100;S;C;Attack;Closest
11000,S;For_S;S;S_S;S;S_S;S;For_S;S;S_S;S;If_B_then_S;B;is_Type;Ranged;S;C;MoveToUnit;Enemy;Strongest;S;C;Idle;S;C;Train;Worker;Right;10;S;S_S;S;C;Harvest;6;S;S_S;S;If_B_then_S;B;CanHarvest;S;For_S;S;C;Train;Worker;EnemyDir;100;S;C;Attack;LessHealthy
12000,S;For_S;S;S_S;S;S_S;S;For_S;S;S_S;S;If_B_then_S;B;is_Type;Ranged;S;C;MoveToUnit;Enemy;Strongest;S;C;Idle;S;C;Train;Worker;Right;10;S;S_S;S;C;Harvest;6;S;S_S;S;If_B_then_S;B;CanHarvest;S;For_S;S;C;Train;Worker;EnemyDir;100;S;C;Attack;LessHealthy
13000,S;For_S;S;S_S;S;For_S;S;C;Idle;S;S_S;S;C;Harvest;6;S;S_S;S;If_B_then_S;B;HasUnitThatKillsInOneAttack;S;For_S;S;C;Train;Worker;EnemyDir;100;S;C;Attack;LessHealthy
14000,S;For_S;S;S_S;S;For_S;S;C;Idle;S;S_S;S;C;Harvest;6;S;S_S;S;If_B_then_S;B;HasUnitThatKillsInOneAttack;S;For_S;S;C;Train;Worker;EnemyDir;100;S;C;Attack;LessHealthy
15000,S;For_S;S;S_S;S;For_S;S;C;Idle;S;S_S;S;C;Harvest;6;S;S_S;S;If_B_then_S;B;HasUnitThatKillsInOneAttack;S;For_S;S;C;Train;Worker;EnemyDir;100;S;C;Attack;LessHealthy
16000,S;For_S;S;S_S;S;For_S;S;C;Idle;S;S_S;S;C;Harvest;6;S;S_S;S;If_B_then_S;B;HasUnitThatKillsInOneAttack;S;For_S;S;C;Train;Worker;EnemyDir;100;S;C;Attack;LessHealthy
17000,S;For_S;S;S_S;S;For_S;S;C;Idle;S;S_S;S;C;Harvest;6;S;S_S;S;If_B_then_S;B;HasUnitThatKillsInOneAttack;S;For_S;S;C;Train;Worker;EnemyDir;100;S;C;Attack;LessHealthy
18000,S;For_S;S;S_S;S;For_S;S;C;Idle;S;S_S;S;C;Harvest;6;S;S_S;S;If_B_then_S;B;HasUnitThatKillsInOneAttack;S;For_S;S;C;Train;Worker;EnemyDir;100;S;C;Attack;LessHealthy
19000,S;For_S;S;S_S;S;For_S;S;C;Idle;S;S_S;S;C;Harvest;6;S;S_S;S;If_B_then_S;B;HasUnitThatKillsInOneAttack;S;For_S;S;C;Train;Worker;EnemyDir;100;S;C;Attack;LessHealthy
