1000,S;S_S;S;For_S;S;If_B_then_S;B;OpponentHasUnitInPlayerRange;S;C;Idle;S;For_S;S;C;Attack;Strongest
2000,S;S_S;S;For_S;S;If_B_then_S;B;OpponentHasUnitInPlayerRange;S;C;Idle;S;For_S;S;C;Attack;Strongest
3000,S;S_S;S;For_S;S;If_B_then_S;B;OpponentHasUnitInPlayerRange;S;C;Idle;S;For_S;S;C;Attack;Strongest
4000,S;S_S;S;For_S;S;If_B_then_S;B;OpponentHasUnitInPlayerRange;S;C;Idle;S;For_S;S;C;Attack;Strongest
5000,S;S_S;S;For_S;S;If_B_then_S;B;OpponentHasUnitInPlayerRange;S;C;Idle;S;For_S;S;C;Attack;Strongest
6000,S;S_S;S;For_S;S;If_B_then_S;B;OpponentHasUnitInPlayerRange;S;C;Idle;S;For_S;S;C;Attack;Strongest
7000,S;S_S;S;For_S;S;If_B_then_S;B;OpponentHasUnitInPlayerRange;S;C;Idle;S;For_S;S;C;Attack;Strongest
8000,S;S_S;S;For_S;S;If_B_then_S;B;OpponentHasUnitInPlayerRange;S;C;Idle;S;For_S;S;C;Attack;Strongest
9000,S;S_S;S;For_S;S;If_B_then_S;B;OpponentHasUnitInPlayerRange;S;C;Idle;S;For_S;S;C;Attack;Strongest
10000,S;S_S;S;For_S;S;If_B_then_S;B;OpponentHasUnitInPlayerRange;S;C;Idle;S;For_S;S;C;Attack;Strongest
11000,S;S_S;S;For_S;S;If_B_then_S;B;OpponentHasUnitInPlayerRange;S;C;Idle;S;For_S;S;C;Attack;Strongest
12000,S;S_S;S;For_S;S;If_B_then_S;B;OpponentHasUnitInPlayerRange;S;C;Idle;S;For_S;S;C;Attack;Strongest
13000,S;For_S;S;S_S;S;If_B_then_S;B;OpponentHasUnitInPlayerRange;S;C;Idle;S;S_S;S;S_S;S;C;Attack;Weakest;S;C;MoveToUnit;Enemy;Closest;S;For_S;S;S_S;S;C;Idle;S;C;MoveAway
14000,S;For_S;S;S_S;S;If_B_then_S;B;OpponentHasUnitInPlayerRange;S;C;Idle;S;C;MoveToUnit;Enemy;MostHealthy
15000,S;For_S;S;S_S;S;If_B_then_S;B;OpponentHasUnitInPlayerRange;S;C;Idle;S;C;MoveToUnit;Enemy;MostHealthy
16000,S;For_S;S;S_S;S;If_B_then_S;B;OpponentHasUnitInPlayerRange;S;C;Idle;S;C;MoveToUnit;Enemy;MostHealthy
17000,S;For_S;S;S_S;S;If_B_then_S;B;OpponentHasUnitInPlayerRange;S;C;Idle;S;C;MoveToUnit;Enemy;MostHealthy
18000,S;For_S;S;S_S;S;For_S;S;C;Idle;S;For_S;S;C;Attack;Closest
19000,S;For_S;S;S_S;S;For_S;S;C;Idle;S;For_S;S;C;Attack;Closest
20000,S;For_S;S;S_S;S;For_S;S;C;Idle;S;For_S;S;C;Attack;Closest
21000,S;For_S;S;S_S;S;C;MoveToUnit;Ally;Farthest;S;S_S;S;For_S;S;C;Idle;S;For_S;S;C;MoveToUnit;Enemy;Strongest
22000,S;For_S;S;C;Attack;LessHealthy
23000,S;For_S;S;If_B_then_S_else_S;B;HasUnitWithinDistanceFromOpponent;9;S;S_S;S;C;Idle;S;C;Attack;MostHealthy;S;S_S;S;C;Attack;Strongest;S;C;MoveToUnit;Ally;LessHealthy
24000,S;For_S;S;If_B_then_S_else_S;B;HasUnitWithinDistanceFromOpponent;9;S;S_S;S;C;Idle;S;C;Attack;MostHealthy;S;S_S;S;C;Attack;Strongest;S;C;MoveToUnit;Ally;LessHealthy
25000,S;For_S;S;If_B_then_S_else_S;B;HasUnitWithinDistanceFromOpponent;9;S;S_S;S;C;Idle;S;C;Attack;MostHealthy;S;S_S;S;C;Attack;Strongest;S;C;MoveToUnit;Ally;LessHealthy
26000,S;For_S;S;If_B_then_S_else_S;B;HasUnitWithinDistanceFromOpponent;9;S;S_S;S;C;Idle;S;C;Attack;MostHealthy;S;S_S;S;C;Attack;Strongest;S;C;MoveToUnit;Ally;LessHealthy
27000,S;For_S;S;If_B_then_S_else_S;B;OpponentHasUnitThatKillsUnitInOneAttack;S;S_S;S;C;Idle;S;C;Attack;MostHealthy;S;For_S;S;C;MoveToUnit;Ally;LessHealthy
28000,S;For_S;S;If_B_then_S_else_S;B;OpponentHasUnitThatKillsUnitInOneAttack;S;S_S;S;C;Idle;S;C;Attack;MostHealthy;S;For_S;S;C;MoveToUnit;Ally;LessHealthy
29000,S;For_S;S;If_B_then_S_else_S;B;OpponentHasUnitThatKillsUnitInOneAttack;S;S_S;S;C;Idle;S;C;Attack;MostHealthy;S;For_S;S;C;MoveToUnit;Ally;LessHealthy
30000,S;For_S;S;If_B_then_S_else_S;B;OpponentHasUnitThatKillsUnitInOneAttack;S;S_S;S;C;Idle;S;C;Attack;MostHealthy;S;For_S;S;C;MoveToUnit;Ally;LessHealthy
